,SKOLS,,KLOSS,1
,SLOMO,s,LMOOS,1
,SMORG,s,GMORS,1
,SOCES,,CEOSS,1
,SOJUS,,JOSSU,1
,SOLAS,,ALOSS,1
a,SPECT,s,CEPST,1
,SPROG,s,GOPRS,1
,STONK,s,KNOST,1
,SUETE,s,EESTU,1
,SUKHS,,HKSSU,1
,SUMIS,,IMSSU,1
,SUSED,,DESSU,1
,SUSES,,ESSSU,1
,SWILE,rs,EILSW,1
,SYCON,s,CNOSY,1
,TACAN,s,AACNT,1
,TAIKO,s,AIKOT,1
,TALCY,,ACLTY,1
,TARGA,s,AAGRT,1
,TASED,,ADEST,1
,TASER,s,AERST,1
s,TASES,,AESST,1
,TASSO,s,AOSST,2
,TAYRA,s,AARTY,1
,TEGUS,,EGSTU,1
s,TEINS,,EINST,1
,TENNE,rs,EENNT,1
,TENNO,s,ENNOT,1
,TENNY,,ENNTY,1
s,TERES,,EERST,1
,THALI,s,AHILT,1
,THANG,s,AGHNT,1
,TIANS,,AINST,1
s,TITCH,y,CHITT,1
,TIYIN,s,IINTY,1
,TIYNS,,INSTY,1
,TIZES,,EISTZ,1
s,TOCKS,,CKOST,1
,TOCOS,,COOST,1
,TOLTS,,LOSTT,1
,TOSAS,,AOSST,2
,TOTTY,,OTTTY,1
,TRADS,,ADRST,1
,TRAYF,,AFRTY,1
,TREFA,h,AEFRT,1
,TREMS,,EMRST,1
,TREYF,a,EFRTY,1
,TSUBO,s,BOSTU,1
,TUILE,s,EILTU,1
,TULSI,s,ILSTU,1
,TURRS,,RRSTU,1
,TUSKY,,KSTUY,1
,TWEEP,s,EEPTW,1
,TWEER,,EERTW,1
,TWINK,sy,IKNTW,1
,UMMAH,s,AHMMU,1
gs,UMMAS,,AMMSU,1
bghms,UMMED,,DEMMU,1
bh,UMPHS,,HMPSU,1
,UMPTY,,MPTUY,1
,UNDOS,,DNOSU,1
t,UNICA,,ACINU,1
,VAREC,s,ACERV,1
,VEGAS,,AEGSV,1
,VENDU,es,DENUV,1
,VIFFS,,FFISV,1
,VIVAT,s,AITVV,1
,VLEIS,,EILSV,1
,VLOGS,,GLOSV,1
,VOLKS,,KLOSV,1
,VOXEL,s,ELOVX,1
,VULNS,,LNSUV,1
,WALIS,,AILSW,1
,WAREZ,,AERWZ,1
,WETAS,,AESTW,1
,WHYDA,hs,ADHWY,1
,WIKIS,,IIKSW,1
s,WOOPY,,OOPWY,1
,WOWEE,,EEOWW,1
,YAGES,,AEGSY,1
,YAPPY,,APPYY,1
,YARAK,s,AAKRY,1
,YEESH,,EEHSY,1
,YOBBY,,BBOYY,1
,YOMPS,,MOPSY,1
,YONKS,,KNOSY,1
,YOOFS,,FOOSY,1
,YUZUS,,SUUYZ,1
,ZAIDA,s,AADIZ,1
,ZAIDY,,ADIYZ,1
,ZAKAT,s,AAKTZ,1
,ZEDAS,,ADESZ,1
,ZENDO,s,DENOZ,1
,ZINCO,s,CINOZ,1
,ZIPPO,s,IOPPZ,1
,ZOWEE,,EEOWZ,1
,ZUPPA,s,APPUZ,1
,ADBOTS,,ABDOST,1
b,ADLAND,s,AADDLN,1
,ADMINS,,ADIMNS,1
,ADSUKI,s,ADIKSU,1
,ADWARE,s,AADERW,1
,AGLOOS,,AGLOOS,1
,AIRVAC,s,AACIRV,1
,AKEBIA,s,AABEIK,1
,ALCOOL,s,ACLLOO,1
,ALEXIC,,ACEILX,1
,ALLIAK,s,AAIKLL,1
,ALVARS,,AALRSV,1
,AMAUTI,ks,AAIMTU,1
r,AMENTA,,AAEMNT,1
,AMINOS,,AIMNOS,1
,AMRITS,,AIMRST,1
,AMTRAK,s,AAKMRT,1
,ANANDA,s,AAADNN,1
,ANGSTY,,AGNSTY,1
,ANTHRO,s,AHNORT,1
,APEMAN,,AAEMNP,1
,APEMEN,,AEEMNP,1
,APHONY,,AHNOPY,1
,APPLEY,,AELPPY,1
,ARABIS,,AABIRS,1
,ARTIGI,s,AGIIRT,1
,ARTSIE,rs,AEIRST,1
gm,ASCONS,,ACNOSS,1
,ASHINE,,AEHINS,2
,ASHPAN,s,AAHNPS,1
,ASKARI,s,AAIKRS,1
,ASURAS,,AARSSU,1
,ATIGIS,,AGIIST,1
,AUMBRY,,ABMRUY,1
,AYAYAS,,AAASYY,1
,BABACU,s,AABBCU,1
,BAIDAR,s,AABDIR,1
,BALDIE,s,ABDEIL,1
,BALTIS,,ABILST,1
,BARBOT,s,ABBORT,1
,BARFIS,,ABFIRS,1
,BASSER,,ABERSS,1
,BATARD,s,AABDRT,1
,BATATA,s,AAABTT,1
,BAYEST,,ABESTY,1
,BAYWOP,s,ABOPWY,1
,BAZOOM,s,ABMOOZ,1
,BAZZED,,ABDEZZ,1
,BAZZES,,ABESZZ,1
,BEGEMS,,BEEGMS,1
,BEIGER,,BEEGIR,1
,BERBER,s,BBEERR,1
,BETCHA,,ABCEHT,1
,BHAJIS,,ABHIJS,1
,BIFIDA,,ABDFII,1
,BIMINI,s,BIIIMN,1
,BINMAN,,ABIMNN,1
,BINMEN,,BEIMNN,1
,BISHES,,BEHISS,1
,BLAGUE,s,ABEGLU,1
,BLAHER,,ABEHLR,1
,BLEWIT,s,BEILTW,1
a,BLINGS,,BGILNS,1
,BLOBBY,,BBBLOY,2
,BLOKEY,,BEKLOY,1
,BLOOPY,,BLOOPY,1
,BOBBLY,,BBBLOY,2
,BOEUFS,,BEFOSU,1
,BOKKEN,s,BEKKNO,1
,BOLDED,,BDDELO,1
,BONCES,,BCENOS,1
,BOONER,,BENOOR,1
,BOSSER,,BEORSS,1
,BOTHIE,s,BEHIOT,1
,BOULTS,,BLOSTU,1
,BOVVER,s,BEORVV,1
,BOWSAW,s,ABOSWW,1
,BOWSER,s,BEORSW,1
,BOXLAS,,ABLOSX,1
,BRIDIE,s,BDEIIR,1
,BROAST,s,ABORST,1
,BROCHS,,BCHORS,1
,BROLGA,s,ABGLOR,1
,BRUTER,,BERRTU,1
,BUBBES,,BBBESU,1
,BUBBIE,s,BBBEIU,1
,BULGAR,s,ABGLRU,1
,BULKER,s,BEKLRU,1
,BULLEY,s,BELLUY,1
,BUMBAG,s,ABBGMU,1
,BUMBOY,s,BBMOUY,1
,BUMWAD,s,ABDMUW,1
,BUNKIE,s,BEIKNU,1
,BUNYIP,s,BINPUY,1
,BUPKIS,,BIKPSU,1
,BURFIS,,BFIRSU,1
,BURKHA,s,ABHKRU,1
,BURPEE,s,BEEPRU,1
,BURSTY,,BRSTUY,1
,BUSTEE,s,BEESTU,1
,BUTOHS,,BHOSTU,1
,BUTTLE,ds,BELTTU,1
,CAFARD,s,AACDFR,1
,CAHOUN,s,ACHNOU,1
s,CAPING,,ACGINP,1
,CAPOTS,,ACOPST,1
,CAURIS,,ACIRSU,1
,CAZHER,,ACEHRZ,1
,CHANAS,,AACHNS,1
,CHEVET,s,CEEHTV,1
,CHICOT,s,CCHIOT,1
,CHINGS,,CGHINS,1
,CHINSE,ds,CEHINS,1
,CHOILS,,CHILOS,2
,CHOLIS,,CHILOS,2
,CHUSED,,CDEHSU,1
,CHUSES,,CEHSSU,1
,CIGGIE,s,CEGGII,1
,CLONKY,,CKLNOY,1
,COADYS,,ACDOSY,1
,COHOES,,CEHOOS,1
,COLTAN,s,ACLNOT,1
,COMBIS,,BCIMOS,1
,COMMIS,h,CIMMOS,1
,COMMOS,,CMMOOS,1
,COMSAT,s,ACMOST,2
,CONNOR,s,CNNOOR,1
,CONURE,s,CENORU,1
,COQUIS,,CIOQSU,1
,COROZO,s,COOORZ,1
,COUDES,,CDEOSU,1
,COVINE,s,CEINOV,1
,COYAUS,,ACOSUY,1
,CROONY,,CNOORY,1
,CRUDOS,,CDORSU,1
,CRUFTS,,CFRSTU,1
,CRUISY,,CIRSUY,1
,CRUNKS,,CKNRSU,1
s,CRYERS,,CERRSY,2
,CUBBED,,BBCDEU,1
,CUEIST,s,CEISTU,1
,CULMEN,,CELMNU,1
,CUNITS,,CINSTU,1
s,CUZZES,,CESUZZ,1
,DANCEY,,ACDENY,1
,DANSAK,s,AADKNS,1
,DEBURR,s,BDERRU,1
,DEBURS,,BDERSU,1
,DECANI,,ACDEIN,1
,DECANS,,ACDENS,1
,DEHAIR,s,ADEHIR,1
,DEHORS,,DEHORS,1
,DELINK,s,DEIKLN,1
,DEMIST,s,DEIMST,1
,DESEED,s,DDEEES,1
,DESHIS,,DEHISS,1
,DETUNE,ds,DEENTU,1
,DHIKRS,,DHIKRS,1
,DHOLAK,s,ADHKLO,1
,DHURRA,s,ADHRRU,1
,DHYANA,s,AADHNY,1
,DIAZOS,,ADIOSZ,1
,DINGOS,,DGINOS,1
,DISKER,s,DEIKRS,2
,DISOMY,,DIMOSY,1
,DJEMBE,s,BDEEJM,1
,DJIBBA,hs,ABBDIJ,1
,DODDLE,s,DDDELO,1
,DOGANS,,ADGNOS,1
,DONAIR,s,ADINOR,1
,DONGED,,DDEGNO,1
,DOODAH,s,ADDHOO,1
,DOORED,,DDEOOR,1
,DOPEST,,DEOPST,1
,DOSHAS,,ADHOSS,1
,DOSHES,,DEHOSS,1
,DOUCER,,CDEORU,1
,DOUTED,,DDEOTU,1
,DREKKY,,DEKKRY,1
,DROKES,,DEKORS,1
,DRUPEL,s,DELPRU,1
,DUFFED,,DDEFFU,1
,DULCES,,CDELSU,1
,DUMKAS,,ADKMSU,1
,DUPION,s,DINOPU,1
,DUPLET,s,DELPTU,1
,DUYKER,s,DEKRUY,1
,DWALES,,ADELSW,1
lt,EASERS,,AEERSS,1
,ECLOSE,ds,CEELOS,1
,EEJITS,,EEIJST,1
r,EFFING,,EFFGIN,1
l,EGGIER,,EEGGIR,1
,EJIDOS,,DEIJOS,1
,EMERGS,,EEGMRS,1
,EMERSE,d,EEEMRS,1
,ENDCAP,s,ACDENP,1
,ENJAMB,s,ABEJMN,1
,EPATER,s,AEEPRT,1
,ERUVIM,,EIMRUV,1
,ESPOIR,s,EIOPRS,2
,ETRIER,s,EEIRRT,1
,FACTUM,s,ACFMTU,1
,FAFFED,,ADEFFF,1
,FAKIES,,AEFIKS,1
,FANBOY,s,ABFNOY,1
,FENING,s,EFGINN,1
,FESTAS,,AEFSST,1
,FIBRED,,BDEFIR,1
,FINNAN,s,AFINNN,1
,FIXITS,,FIISTX,1
,FLAVAS,,AAFLSV,1
,FLOTEL,s,EFLLOT,1
,FOUSTY,,FOSTUY,1
,FRACKS,,ACFKRS,1
,FREONS,,EFNORS,1
,FRICOT,s,CFIORT,1
,FUNGOS,,FGNOSU,1
,GABBAS,,AABBGS,1
,GACHED,,ACDEGH,1
,GACHER,s,ACEGHR,1
,GACHES,,ACEGHS,1
,GALING,,AGGILN,1
,GANGLE,ds,AEGGLN,1
,GAUNCH,,ACGHNU,1
,GENNED,,DEEGNN,1
,GETOUT,s,EGOTTU,1
,GHAZAL,s,AAGHLZ,1
,GLACED,,ACDEGL,1
,GLAMMY,,AGLMMY,1
,GLISSE,s,EGILSS,1
,GLOOPS,,GLOOPS,1
,GLOOPY,,GLOOPY,1
,GLUTCH,,CGHLTU,1
,GOOFUS,,FGOOSU,1
,GOOGLE,ds,EGGLOO,1
,GOOLIE,s,EGILOO,1
,GOONDA,s,ADGNOO,1
,GOPIKS,,GIKOPS,1
,GRAMPY,,AGMPRY,1
,GRAPLE,s,AEGLPR,1
,GRIZES,,EGIRSZ,1
,GRRRLS,,GLRRRS,1
,GUINEP,s,EGINPU,1
,GULARS,,AGLRSU,1
,GUMMIS,,GIMMSU,1
,GUNGED,,DEGGNU,1
,GUNGES,,EGGNSU,1
,GUNKED,,DEGKNU,1
,GUNTER,s,EGNRTU,1
,GURGLY,,GGLRUY,1
,GUSTOS,,GOSSTU,1
,GUTFUL,s,FGLTUU,1
,GYNIES,,EGINSY,1
,GYPPOS,,GOPPSY,1
,HAICKS,,ACHIKS,1
s,HALIER,s,AEHILR,1
,HALWAS,,AAHLSW,1
,HAMFAT,s,AAFHMT,1
,HAPPIS,,AHIPPS,1
,HAUTER,,AEHRTU,1
,HETMEN,,EEHMNT,1
,HEVEAS,,AEEHSV,1
stw,HICKER,,CEHIKR,1
,HIMBOS,,BHIMOS,1
,HINNIE,ds,EHIINN,1
,HOISIN,gs,HIINOS,1
,HOLMES,,EHLMOS,1
,HOPAKS,,AHKOPS,1
,HORKED,,DEHKOR,1
,HORSIE,rs,EHIORS,1
,HOTPOT,s,HOOPTT,1
,HOUSEY,,EHOSUY,1
,HUMINT,s,HIMNTU,1
,HUMOUS,,HMOSUU,1
,HUMUSY,,HMSUUY,1
,HYMNIC,,CHIMNY,1
,HYPOID,s,DHIOPY,1
,IDENTS,,DEINST,1
,IFFILY,,FFIILY,1
,IMPROS,,IMOPRS,1
,INDUNA,s,ADINNU,1
,INFEED,s,DEEFIN,1
,INFULA,e,AFILNU,1
,INJERA,s,AEIJNR,1
,INSULA,er,AILNSU,1
lvw,IZARDS,,ADIRSZ,1
,JAKEST,,AEJKST,1
,JANNEY,s,AEJNNY,1
,JEESLY,,EEJLSY,1
,JEEZLY,,EEJLYZ,1
,JEHADI,s,ADEHIJ,1
d,JIBBAH,s,ABBHIJ,1
d,JIBBAS,,ABBIJS,1
,JIHADI,s,ADHIIJ,1
,JIMSON,s,IJMNOS,1
,JIVEST,,EIJSTV,1
,JIZZES,,EIJSZZ,1
,JOBBIE,s,BBEIJO,1
,JOYPAD,s,ADJOPY,1
,JUDIES,,DEIJSU,1
,JUMARS,,AJMRSU,1
,JUMBIE,s,BEIJMU,1
,JUVIES,,EIJSUV,1
,KABOOM,s,ABKMOO,1
,KAIZEN,s,AEIKNZ,1
,KAMEEZ,,AEEKMZ,1
,KAPEEK,,AEEKKP,1
,KAPOWS,,AKOPSW,1
,KARAHI,s,AAHIKR,1
,KARRIS,,AIKRRS,1
,KATANA,s,AAAKNT,1
,KEYERS,,EEKRSY,1
,KEYEST,,EEKSTY,1
,KIACKS,,ACIKKS,1
,KIDLIT,s,DIIKLT,1
,KIKUYU,s,IKKUUY,1
,KIPPAH,s,AHIKPP,1
,KIPPAS,,AIKPPS,1
,KIRPAN,s,AIKNPR,2
,KLIEGS,,EGIKLS,1
,KNURRS,,KNRRSU,1
,KOCHIA,s,ACHIKO,1
,KOFTAS,,AFKOST,1
,KOKAMS,,AKKMOS,1
,KOKUMS,,KKMOSU,1
s,KOOKUM,s,KKMOOU,1
,KUBASA,s,AABKSU,1
,KUBIES,,BEIKSU,1
,KUDLIK,s,DIKKLU,1
,KULFIS,,FIKLSU,1
,KUMKUM,s,KKMMUU,1
,KURUSH,,HKRSUU,1
,KYLINS,,IKLNSY,1
,LAARIS,,AAILRS,1
,LABRAL,,AABLLR,1
s,LAHALS,,AAHLLS,2
,LARNED,,ADELNR,1
,LAWNED,,ADELNW,1
fps,LEDGED,,DDEEGL,1
,LEFTIE,s,EEFILT,1
,LETOUT,s,ELOTTU,1
,LEUCON,s,CELNOU,1
a,LIASES,,AEILSS,1
o,LINGOS,,GILNOS,1
,LINHAY,s,AHILNY,1
,LINNEY,s,EILNNY,1
,LITEST,,EILSTT,1
,LOANEE,s,AEELNO,1
c,LOCHES,,CEHLOS,1
,LOCIES,,CEILOS,1
,LOGOED,,DEGLOO,1
,LOGOFF,s,FFGLOO,1
,LOGOUT,s,GLOOTU,1
,LOOKIE,,EIKLOO,1
,LOOKIT,s,IKLOOT,1
,LOPPET,s,ELOPPT,1
,LORNER,,ELNORR,1
,LOVEYS,,ELOSVY,1
,LOVIER,,EILORV,1
,LUMPIA,s,AILMPU,1
,LUPOID,,DILOPU,1
,LUVING,,GILNUV,1
,LUVVED,,DELUVV,1
,LUVVIE,s,EILUVV,1
,LUXEST,,ELSTUX,1
,MACHER,s,ACEHMR,1
,MAGNOX,,AGMNOX,1
,MAHANT,s,AAHMNT,1
,MAHUAS,,AAHMSU,1
,MAHWAS,,AAHMSW,1
,MAIDAN,s,AADIMN,1
,MAJLIS,,AIJLMS,1
,MAMEES,,AEEMMS,1
,MANEBS,,ABEMNS,1
,MANUKA,s,AAKMNU,1
,MARAKA,,AAAKMR,1
,MATRIC,s,ACIMRT,1
,MELONY,,ELMNOY,1
,MENTOS,,EMNOST,1
,MEWSES,,EEMSSW,1
,MIGAWD,,ADGIMW,1
,MIKVAS,,AIKMSV,1
s,MILING,s,GIILMN,1
,MINBAR,s,ABIMNR,1
,MIRIDS,,DIIMRS,1
,MISKEY,s,EIKMSY,1
,MOBLOG,s,BGLMOO,1
,MOCHIS,,CHIMOS,1
,MOJITO,s,IJMOOT,1
,MOKSHA,s,AHKMOS,1
,MOPILY,,ILMOPY,1
,MORISH,,HIMORS,1
,MORNAY,s,AMNORY,1
,MOVANT,s,AMNOTV,1
,MUCROS,,CMORSU,1
,MUDPIE,s,DEIMPU,1
,MULIES,,EILMSU,1
,MUNCHY,,CHMNUY,1
,MURAGE,s,AEGMRU,1
,MUTHAS,,AHMSTU,1
,MUXING,,GIMNUX,1
,MUZAKS,,AKMSUZ,1
,MYRRHY,,HMRRYY,1
,NAFFER,,AEFFNR,1
,NANNAS,,AANNNS,1
,NARDOO,s,ADNOOR,1
,NETFUL,s,EFLNTU,1
,NGWEES,,EEGNSW,1
,NIBBLY,,BBILNY,1
,NIBLET,s,BEILNT,1
,NIENTE,,EEINNT,1
s,NIFFED,,DEFFIN,1
,NIKAHS,,AHIKNS,1
,NINERS,,EINNRS,1
,NIQAAB,s,AABINQ,1
,NIQABS,,ABINQS,1
,NOCEBO,s,BCENOO,1
,NOMENS,,EMNNOS,1
,NONANE,s,AENNNO,1
,NONARY,,ANNORY,1
,NOONER,s,ENNOOR,1
,NOTCHY,,CHNOTY,1
,NOVATE,ds,AENOTV,1
,NOYAUX,,ANOUXY,1
,NUMDAH,s,ADHMNU,1
,NUMNAH,s,AHMNNU,1
,NUTBAR,s,ABNRTU,1
,NUTHIN,,HINNTU,1
,NUTSOS,,NOSSTU,1
g,OATIER,,AEIORT,1
,OCREAS,,ACEORS,2
cdj,OLLIED,,DEILLO,1
cdfhjlmr,OLLIES,,EILLOS,1
,OMERTA,s,AEMORT,1
,OROGEN,sy,EGNOOR,1
,OSCARS,,ACORSS,1
,OUGIYA,s,AGIOUY,1
,OUTROS,,OORSTU,1
,OWLERY,,ELORWY,1
jl,OWLIER,,EILORW,1
,OXHERD,s,DEHORX,1
,OXHIDE,s,DEHIOX,1
,PACZKI,s,ACIKPZ,1
,PALSAS,,AALPSS,1
,PANDAN,is,AADNNP,1
,PANEER,s,AEENPR,1
,PARENS,,AENPRS,1
,PARKIN,gs,AIKNPR,2
,PARTER,s,AEPRRT,1
,PASHKA,s,AAHKPS,2
,PASHMS,,AHMPSS,1
,PASKAS,,AAKPSS,1
,PASKHA,s,AAHKPS,2
,PATOOT,s,AOOPTT,1
,PAYESS,,AEPSSY,1
,PEDWAY,s,ADEPWY,1
,PEEPBO,s,BEEOPP,1
,PEGTOP,s,EGOPPT,1
,PELAUS,,AELPSU,1
,PELHAM,s,AEHLMP,1
,PENNES,,EENNPS,1
,PEPITA,s,AEIPPT,1
,PEPSIS,,EIPPSS,1
,PERCID,s,CDEIPR,1
,PEROGI,es,EGIOPR,1
,PEROGY,,EGOPRY,1
,PERVOS,,EOPRSV,1
,PHARMA,s,AAHMPR,1
,PHASER,s,AEHPRS,1
,PHONER,s,EHNOPR,1
,PHYSIO,s,HIOPSY,1
,PITHOI,,HIIOPT,1
,PITHOS,,HIOPST,1
,PITOTS,,IOPSTT,1
,PLICAS,,ACILPS,1
,PLINKY,,IKLNPY,1
,PLOYES,,ELOPSY,1
,PLUMPY,,LMPPUY,1
,PLUOTS,,LOPSTU,1
,PODUNK,s,DKNOPU,1
,POGOED,,DEGOOP,1
,POGOES,,EGOOPS,1
,POLACK,s,ACKLOP,1
,POMBES,,BEMOPS,1
,PONCEY,,CENOPY,1
,PONGAL,s,AGLNOP,1
,PONGOS,,GNOOPS,1
,PONZUS,,NOPSUZ,1
,POOBAH,s,ABHOOP,1
,POOJAS,,AJOOPS,1
,POOKAS,,AKOOPS,1
,POPOUT,s,OOPPTU,1
,POPPLY,,LOPPPY,1
,PORINS,,INOPRS,1
,POSIER,,EIOPRS,2
,PRANAS,,AANPRS,1
,PRATIE,s,AEIPRT,1
,PRECIP,es,CEIPPR,1
,PRENUP,s,ENPPRU,1
,PRONER,,ENOPRR,1
,PRUNEY,,ENPRUY,1
,PUDEUR,s,DEPRUU,1
,PUDGES,,DEGPSU,1
,PUKIER,,EIKPRU,1
,PUKKAH,,AHKKPU,1
,PULAOS,,ALOPSU,1
,PULKAS,,AKLPSU,1
,PUNCTA,,ACNPTU,1
,PYROGY,,GOPRYY,1
,PYROHY,,HOPRYY,1
,QAJAQS,,AAJQQS,1
,QIBLAS,,ABILQS,1
,QIGONG,s,GGINOQ,1
,QUEENY,,EENQUY,1
,QULLIQ,s,ILLQQU,1
,RACINO,s,ACINOR,1
,RADDER,,ADDERR,1
,RAGERS,,AEGRRS,1
,RAGGAS,,AAGGRS,1
,RAMINS,,AIMNRS,1
,RAVIER,,AEIRRV,1
,RAZZIA,s,AAIRZZ,1
f,RAZZLE,s,AELRZZ,1
,REBASE,ds,ABEERS,1
,RECCED,,CCDEER,1
,REEBOK,s,BEEKOR,1
,REGIES,,EEGIRS,1
,REGIFT,s,EFGIRT,1
,REIKIS,,EIIKRS,1
,REISHI,s,EHIIRS,1
,REORGS,,EGORRS,1
,RESKIN,s,EIKNRS,1
,RETROD,,DEORRT,1
,REZZES,,EERSZZ,1
,RIBBIE,rs,BBEIIR,1
,RIBBIT,s,BBIIRT,1
,RIBEYE,s,BEEIRY,1
,ROBATA,s,AABORT,1
,RODNEY,s,DENORY,1
,ROLLIE,s,EILLOR,1
,ROLLUP,s,LLOPRU,1
,RONDES,,DENORS,1
,RONINS,,INNORS,1
,ROOTSY,,OORSTY,1
,ROSACE,as,ACEORS,2
,ROSTIS,,IORSST,1
,ROTINI,s,IINORT,1
,RUCOLA,s,ACLORU,1
,RUDIST,s,DIRSTU,1
t,RUEING,,EGINRU,1
,RUGRAT,s,AGRRTU,1
,RUMDUM,s,DMMRUU,1
,RUMPOT,s,MOPRTU,1
,RUNGED,,DEGNRU,1
d,RUTHER,,EHRRTU,1
,SABICU,s,ABCISU,1
,SABKHA,s,AABHKS,1
,SABLER,,ABELRS,1
,SAKTIS,,AIKSST,1
,SALATS,,AALSST,1
,SALWAR,s,AALRSW,1
,SAMFUS,,AFMSSU,1
,SAMIER,,AEIMRS,1
,SANGHA,s,AAGHNS,1
,SANTIM,isu,AIMNST,1
,SAPELE,s,AEELPS,1
,SARNIE,s,AEINRS,1
,SATCOM,s,ACMOST,2
,SAXIST,s,AISSTX,1
,SAXMAN,,AAMNSX,1
,SAXMEN,,AEMNSX,1
,SCHTUM,,CHMSTU,1
,SCHTUP,s,CHPSTU,1
,SCOPAE,,ACEOPS,1
,SCRANS,,ACNRSS,1
,SCRAWB,s,ABCRSW,1
,SCROBS,,BCORSS,1
,SCRYER,s,CERRSY,2
,SEIZAS,,AEISSZ,1
,SELFIE,s,EEFILS,1
,SESHES,,EEHSSS,1
,SEVERY,,EERSVY,1
,SEXERS,,EERSSX,1
,SHACKY,,ACHKSY,1
,SHAHID,s,ADHHIS,1
,SHAIKH,s,AHHIKS,1
,SHAMAL,s,AAHLMS,1
,SHAMBA,s,AABHMS,1
,SHASTA,s,AAHSST,1
,SHAYKH,s,AHHKSY,1
,SHENAI,s,AEHINS,2
,SHIKRA,s,AHIKRS,1
,SHINTY,,HINSTY,1
,SHIRAZ,,AHIRSZ,1
,SHITES,,EHISST,1
,SHLONG,s,GHLNOS,1
,SHMEER,s,EEHMRS,1
,SHOCHU,s,CHHOSU,1
,SHOOSH,,HHOOSS,1
,SHOPPY,,HOPPSY,1
,SHOUTY,,HOSTUY,1
,SHROOM,s,HMOORS,1
,SHTUPS,,HPSSTU,1
,SHUMAI,,AHIMSU,1
,SHURAS,,AHRSSU,1
,SHVITZ,,HISTVZ,1
,SIDDHA,s,ADDHIS,1
,SIDDHI,s,DDHIIS,1
,SIKSIK,s,IIKKSS,1
,SIMCHA,s,ACHIMS,1
,SINNET,s,EINNST,1
,SITREP,s,EIPRST,1
,SIXERS,,EIRSSX,1
,SKEEVY,,EEKSVY,1
,SKOLED,,DEKLOS,1
,SKRIED,,DEIKRS,2
,SKRIES,,EIKRSS,1
,SLABBY,,ABBLSY,1
,SLAHAL,s,AAHLLS,2
,SLOMOS,,LMOOSS,1
,SLUMPY,,LMPSUY,1
,SLURPY,,LPRSUY,1
,SLURVE,s,ELRSUV,1
,SMOKIE,rs,EIKMOS,1
,SMORGS,,GMORSS,1
,SMRITI,s,IIMRST,1
,SNACKY,,ACKNSY,1
,SNITTY,,INSTTY,1
,SNOOSE,s,ENOOSS,1
,SODDIE,s,DDEIOS,1
,SOLARS,,ALORSS,1
,SOLERA,s,AELORS,1
,SOLOES,,ELOOSS,1
,SORTAL,s,ALORST,1
,SORTES,,EORSST,1
,SOUSER,s,EORSSU,1
,SOWBUG,s,BGOSUW,1
,SPECKY,,CEKPSY,1
a,SPECTS,,CEPSST,1
,SPITTY,,IPSTTY,1
,SPLURT,s,LPRSTU,1
,SPROGS,,GOPRSS,1
,SQUIRL,s,ILQRSU,1
,STAKER,s,AEKRST,1
,STEVIA,s,AEISTV,1
,STIFFY,,FFISTY,1
,STINGE,rs,EGINST,1
,STOMPY,,MOPSTY,1
,STONKS,,KNOSST,1
,STOVED,,DEOSTV,1
,STRINE,s,EINRST,1
,SUDOKU,s,DKOSUU,1
,SUETES,,EESSTU,1
,SUNBED,s,BDENSU,1
,SUNKER,s,EKNRSU,1
,SUSING,,GINSSU,1
,SWILER,s,EILRSW,1
,SWILES,,EILSSW,1
,SWINES,,EINSSW,1
,SWIPER,s,EIPRSW,1
,SYCONS,,CNOSSY,1
,TACANS,,AACNST,1
,TAGINE,s,AEGINT,1
,TAHINA,s,AAHINT,1
,TAIKOS,,AIKOST,1
,TAJINE,s,AEIJNT,1
,TALBOT,s,ABLOTT,1
,TANGAS,,AAGNST,1
,TANTOS,,ANOSTT,1
,TARGAS,,AAGRST,1
,TASERS,,AERSST,1
,TASING,,AGINST,1
,TASSOS,,AOSSST,1
,TAYRAS,,AARSTY,1
,TEEVEE,s,EEEETV,1
,TEGULA,er,AEGLTU,1
,TENESI,,EEINST,1
,TENGES,,EEGNST,1
,TENNES,i,EENNST,1
,TENNOS,,ENNOST,1
,TEXTED,,DEETTX,1
,TEXTER,s,EERTTX,1
,THALIS,,AHILST,1
,THANGS,,AGHNST,1
,THINGY,,GHINTY,1
,THONGY,,GHNOTY,1
,TICKLY,,CIKLTY,1
,TIGNON,s,GINNOT,1
,TITCHY,,CHITTY,1
,TIYINS,,IINSTY,1
,TIZZES,,EISTZZ,1
s,TOCKED,,CDEKOT,1
,TOERAG,s,AEGORT,1
,TONIFY,,FINOTY,1
,TOODLE,ds,DELOOT,1
,TOUPIE,s,EIOPTU,1
,TOUTON,s,NOOTTU,1
,TREYFA,,AEFRTY,1
,TROPPO,,OOPPRT,1
,TSOTSI,s,IOSSTT,1
,TSUBAS,,ABSSTU,1
,TSUBOS,,BOSSTU,1
,TUCHIS,,CHISTU,1
,TUCHUS,,CHSTUU,1
,TUILES,,EILSTU,2
,TULSIS,,ILSSTU,1
,TUNKET,s,EKNTTU,1
,TWEEPS,,EEPSTW,1
,TWEEST,,EESTTW,1
,TWERPY,,EPRTWY,1
,TWINKS,,IKNSTW,1
,TWINKY,,IKNTWY,1
,UMMAHS,,AHMMSU,1
bcghms,UMMING,,GIMMNU,1
,UNBURY,,BNRUUY,1
,UNHASP,s,AHNPSU,1
,UNICED,,CDEINU,1
,UNICOM,s,CIMNOU,1
,UNICUM,,CIMNUU,1
